account_id,district_id,frequency,acc_creation_date,acc_age_at_loan
2813,24,0,1993-12-15,0
2814,72,0,1993-04-25,0
2816,74,0,1997-05-04,0
2817,56,0,1993-04-07,0
2818,40,0,1993-07-21,0
2819,35,0,1994-07-16,0
2820,36,0,1997-12-11,0
2821,54,0,1996-07-12,0
2823,57,0,1993-04-18,0
2824,11,0,1993-10-20,8
2825,54,0,1996-07-10,0
2826,35,0,1996-11-20,0
2827,70,0,1996-12-18,0
2829,66,0,1997-08-18,0
2830,20,0,1995-08-04,0
2831,1,0,1997-11-10,0
2832,12,0,1997-11-22,0
2833,64,0,1995-08-30,0
2834,70,0,1995-10-14,0
2835,73,0,1995-10-03,0
2836,42,0,1995-11-18,0
2837,46,0,1996-06-02,0
2838,3,1,1993-04-13,0
2839,70,0,1995-04-04,0
2840,15,0,1994-10-09,0
2841,71,0,1993-07-27,0
2842,14,0,1993-12-29,0
2843,30,0,1997-03-29,0
2844,43,0,1996-01-19,0
2845,62,0,1997-08-21,0
2846,1,0,1997-09-27,0
2847,75,0,1994-05-08,0
2849,1,0,1993-09-16,0
2850,57,0,1997-11-22,0
2851,17,0,1995-12-02,0
2852,70,0,1996-12-29,0
2853,54,0,1995-09-08,0
2854,1,0,1997-01-18,0
2855,27,0,1995-08-21,0
2856,25,0,1995-03-18,0
2857,19,0,1997-04-28,0
2858,56,0,1995-08-22,0
2859,11,0,1993-10-23,0
2860,54,1,1997-05-30,0
2861,38,0,1993-02-10,0
2862,33,0,1993-06-07,0
2863,14,0,1996-01-21,0
2864,54,0,1996-03-16,0
2865,1,0,1995-03-03,0
2866,43,0,1995-09-13,0
2867,30,0,1993-11-04,0
2868,1,0,1994-06-15,0
2869,68,0,1996-09-27,0
2870,1,0,1996-06-18,0
2871,52,0,1995-10-30,0
2872,1,0,1996-09-04,8
2873,70,0,1996-12-13,0
2874,32,0,1997-04-02,0
2875,19,0,1996-12-24,0
2876,52,0,1993-04-22,0
2877,37,0,1995-06-04,0
2878,1,0,1997-06-14,0
2879,15,0,1997-10-14,0
2880,71,0,1993-06-16,0
2881,70,0,1993-01-04,0
2882,44,0,1996-07-20,0
2883,77,0,1997-06-29,0
2884,1,0,1993-02-08,0
2885,1,0,1996-09-04,0
2886,1,0,1994-04-08,0
2887,76,0,1996-07-13,0
2888,19,0,1996-05-23,0
2889,8,0,1996-03-23,0
2890,69,0,1996-02-07,0
2891,42,0,1997-05-28,0
2892,64,0,1997-12-16,0
2893,39,0,1996-02-08,0
2894,17,0,1993-08-28,0
2895,19,0,1993-03-09,0
2896,29,0,1993-03-30,0
2897,51,0,1997-10-11,0
2898,54,0,1996-11-23,0
2899,40,0,1997-04-03,0
2900,20,0,1997-05-14,0
2901,1,0,1997-04-09,0
2902,32,0,1993-01-28,0
2903,38,0,1994-05-19,0
2904,13,0,1996-03-20,0
2905,74,0,1994-10-03,0
2906,49,0,1996-09-20,0
2907,70,0,1993-09-09,0
2908,61,0,1997-03-16,0
2909,58,0,1996-04-04,0
2910,68,0,1997-10-21,10
2911,33,0,1995-02-25,0
2912,74,0,1994-07-30,19
2913,8,0,1993-12-28,0
2914,4,0,1996-09-08,0
2915,57,0,1993-07-23,0
2916,6,0,1996-12-03,0
2917,68,0,1996-08-08,0
2918,15,2,1997-12-05,0
2919,77,0,1995-05-10,0
2920,73,0,1997-11-13,0
2921,54,0,1996-09-21,0
2922,16,0,1994-06-06,0
2923,43,0,1995-01-10,0
2924,56,0,1994-10-16,0
2925,1,0,1993-01-10,0
2926,50,0,1993-01-14,0
2927,37,0,1997-08-04,0
2928,55,0,1993-12-14,0
2929,51,0,1996-04-06,0
2930,1,0,1996-08-24,0
2931,36,0,1995-05-04,0
2932,72,0,1993-05-04,0
2933,10,0,1993-06-18,11
2934,1,0,1996-10-08,0
2935,68,0,1995-05-15,0
2936,3,0,1996-03-27,22
2937,1,0,1997-02-25,0
2938,1,0,1993-08-04,0
2939,5,0,1997-06-28,0
2940,54,0,1993-06-24,0
2942,44,0,1997-09-24,0
2944,22,0,1996-01-11,0
2945,6,0,1996-07-11,0
2946,54,0,1996-05-07,0
2947,57,0,1996-08-09,0
2949,1,0,1994-10-21,0
2950,62,0,1996-06-28,0
2951,44,0,1993-09-06,0
2952,65,0,1997-04-28,0
2953,1,0,1996-09-02,0
2954,1,0,1997-04-08,0
2955,67,0,1996-09-27,0
2956,15,0,1997-06-10,0
2957,25,0,1995-07-28,0
2958,48,0,1993-09-19,0
2959,8,0,1994-02-25,0
2960,19,0,1994-09-20,0
2961,9,0,1996-07-12,0
2962,1,0,1993-05-30,19
2963,31,0,1996-12-09,0
2964,72,0,1997-01-09,0
2965,6,0,1995-10-10,0
2966,33,0,1997-03-27,0
2967,38,0,1996-11-13,0
2968,15,0,1995-02-05,0
2969,29,0,1995-05-26,0
2970,60,0,1993-01-22,0
2971,76,1,1993-12-23,0
2972,12,0,1993-11-23,0
2973,23,0,1996-08-15,0
2974,9,0,1993-03-13,0
2976,13,0,1996-08-19,0
2977,28,0,1996-06-20,0
2978,74,0,1995-01-06,0
2979,10,0,1997-11-22,0
2980,66,0,1993-12-09,0
2981,46,0,1997-01-11,0
2982,19,0,1996-06-04,22
2983,42,0,1996-07-25,0
2985,71,0,1993-04-06,0
2986,63,0,1996-04-09,20
2987,18,0,1993-09-16,0
2988,66,2,1996-10-14,21
2989,4,0,1993-11-28,0
2990,30,0,1996-09-16,0
2991,19,0,1993-05-22,0
2992,43,0,1997-07-11,0
2993,1,1,1996-02-13,0
2994,77,0,1996-05-03,4
2995,51,0,1996-12-14,0
2996,54,0,1994-05-17,0
2997,40,0,1997-09-09,0
2998,21,0,1997-11-09,0
2999,66,0,1996-10-08,0
3000,28,0,1993-07-14,0
3001,1,0,1993-03-24,0
3003,18,0,1993-11-27,0
3004,11,0,1996-08-22,0
3005,42,2,1997-01-11,17
3006,64,0,1995-01-01,0
3007,16,0,1993-02-02,0
3008,72,0,1993-02-27,0
3009,1,0,1996-01-26,0
3010,46,0,1995-09-13,0
3011,64,0,1993-09-01,0
3012,49,0,1997-04-18,0
3013,73,0,1997-12-09,0
3014,75,1,1995-03-03,0
3015,19,0,1996-06-15,0
3016,26,0,1996-02-23,0
3017,75,0,1994-08-12,0
3018,34,0,1996-12-03,0
3019,33,0,1996-04-21,0
3020,3,0,1996-08-09,0
3021,10,0,1996-04-20,7
3022,64,0,1996-10-30,0
3023,35,0,1997-10-14,0
3024,1,0,1996-12-18,0
3025,25,0,1997-12-27,0
3026,24,0,1993-02-18,0
3027,62,0,1996-04-29,0
3028,27,0,1993-09-15,0
3029,42,0,1996-12-24,0
3030,65,0,1994-06-22,0
3031,51,0,1997-03-10,0
3032,5,0,1993-06-07,0
3033,69,0,1997-12-10,0
3035,15,1,1993-08-16,0
3036,10,0,1994-04-10,0
3037,44,0,1994-05-26,23
3038,10,0,1996-04-28,0
3039,1,0,1993-12-10,0
3040,17,0,1996-08-03,0
3041,70,0,1996-04-04,0
3042,10,0,1993-09-16,0
3043,1,0,1996-12-29,0
3044,72,0,1996-09-14,0
3045,1,0,1995-06-08,0
3046,74,0,1997-08-11,0
3047,16,0,1993-02-17,0
3048,74,1,1997-12-26,0
3049,61,0,1994-09-08,0
3050,60,0,1993-05-08,16
3051,9,0,1996-01-01,0
3052,44,0,1997-04-26,0
3053,11,0,1993-08-23,0
3055,15,0,1996-05-26,0
3056,55,0,1993-12-22,0
3057,9,0,1997-07-23,0
3058,44,0,1994-10-23,0
3059,1,0,1997-02-15,0
3060,73,0,1997-06-09,0
3061,76,0,1995-11-08,0
3062,17,0,1997-08-15,0
3063,72,0,1993-05-26,0
3064,40,0,1993-05-23,22
3066,74,0,1996-08-12,0
3067,46,0,1997-01-30,0
3068,59,0,1993-04-25,0
3069,66,0,1993-03-20,0
3070,56,0,1997-08-21,0
3071,41,0,1996-10-03,0
3072,8,0,1993-06-05,0
3074,74,1,1994-10-08,0
3075,71,0,1997-06-25,0
3076,54,0,1993-03-27,0
3077,64,0,1997-04-16,0
3078,1,0,1993-07-16,0
3079,18,0,1996-02-26,0
3080,57,0,1995-10-29,0
3082,33,0,1997-11-16,0
3083,66,0,1997-03-18,0
3084,59,1,1996-01-28,7
3085,66,0,1997-07-03,0
3086,1,0,1993-11-02,0
3087,15,0,1993-12-04,0
3088,18,0,1996-03-08,0
3089,12,1,1996-07-02,0
3090,1,0,1996-12-10,0
3091,3,0,1993-11-11,0
3092,46,0,1995-12-20,0
3093,16,0,1996-11-21,0
3094,56,0,1993-12-20,0
3096,68,0,1993-06-29,0
3097,66,0,1997-08-14,0
3098,1,0,1996-09-16,0
3099,70,0,1993-05-20,0
3100,65,0,1997-06-22,0
3101,1,0,1994-02-27,0
3102,33,0,1997-11-23,0
3103,1,2,1997-09-21,0
3104,1,0,1997-04-29,0
3105,37,0,1997-11-21,0
3106,12,1,1997-09-26,0
3107,5,0,1993-11-20,0
3108,53,0,1993-03-14,0
3109,18,0,1995-04-08,0
3110,48,0,1997-01-12,0
3111,60,0,1995-11-08,0
3112,38,0,1994-08-12,18
3113,67,0,1993-08-16,0
3114,1,0,1996-06-15,0
3115,14,0,1996-03-27,7
3116,54,0,1996-04-05,0
3117,33,0,1993-02-24,0
3118,48,0,1996-03-10,0
3119,33,0,1997-05-02,0
3120,1,0,1996-06-20,0
3121,46,0,1996-03-08,0
3122,74,0,1997-05-12,0
3124,6,0,1995-06-13,0
3125,37,0,1996-12-16,0
3126,17,0,1996-09-03,0
3127,66,0,1993-08-08,0
3128,1,0,1995-01-06,0
3129,5,0,1993-12-05,0
3130,13,0,1996-03-20,0
3131,21,0,1995-10-23,0
3132,56,0,1995-10-08,0
3133,66,0,1993-06-14,0
3134,48,0,1994-04-29,0
3135,72,0,1993-12-27,0
3136,69,0,1993-08-07,0
3137,39,0,1996-12-15,21
3138,37,0,1996-03-24,0
3139,12,0,1995-08-30,0
3140,3,0,1997-05-13,0
3141,1,1,1995-01-06,0
3142,2,0,1994-09-14,0
3143,38,0,1996-10-18,19
3144,67,0,1996-03-09,0
3145,4,0,1993-12-03,0
3146,68,0,1993-10-26,0
3147,54,0,1995-04-05,0
3148,33,0,1995-11-19,0
3149,57,0,1996-06-27,0
3151,6,0,1996-02-21,0
3152,1,0,1993-07-16,0
3153,2,0,1996-07-05,0
3154,1,0,1997-07-02,0
3155,28,0,1996-08-29,0
3156,1,2,1997-11-16,0
3157,77,0,1993-09-10,0
3158,71,0,1996-10-03,0
3160,22,0,1994-06-19,0
3161,48,0,1996-08-26,21
3162,63,1,1996-05-18,0
3163,41,0,1997-05-24,0
3164,33,0,1993-12-24,0
3166,71,0,1993-08-10,17
3167,18,0,1994-08-08,0
3168,39,0,1993-02-20,0
3169,19,0,1997-12-19,0
3170,1,0,1996-01-12,0
3171,61,0,1993-09-28,0
3172,77,0,1997-05-27,0
3173,39,0,1993-05-15,0
3174,65,0,1997-12-10,0
3175,50,0,1996-10-08,0
3176,26,0,1997-03-26,0
3177,74,0,1996-11-12,0
3178,4,0,1996-04-27,0
3179,71,0,1996-09-20,0
3180,1,0,1996-06-18,0
3181,42,0,1993-05-16,0
3182,6,0,1996-12-20,0
3183,45,0,1994-04-01,0
3184,1,0,1994-02-18,0
3185,45,0,1997-07-29,0
3186,10,0,1995-05-28,0
3187,59,0,1997-12-20,0
3188,24,0,1997-02-20,0
3189,29,0,1995-11-29,12
3190,1,0,1996-12-30,0
3191,72,0,1996-09-17,0
3192,18,0,1996-07-28,0
3193,74,0,1996-02-27,0
3194,11,0,1997-04-19,0
3195,40,0,1993-09-02,0
3196,1,0,1993-12-13,0
3197,1,0,1993-12-25,0
3199,66,0,1996-06-06,0
3200,17,2,1995-10-20,0
3201,4,0,1994-04-17,0
3202,8,0,1997-06-04,0
3203,23,0,1995-08-07,0
3204,61,0,1996-07-13,0
3205,1,0,1995-12-17,0
3206,38,0,1996-06-22,0
3208,29,0,1997-08-04,0
3209,45,0,1997-12-10,0
3210,1,0,1993-05-17,0
3211,72,0,1997-06-09,0
3212,70,0,1993-07-25,0
3213,51,0,1993-04-12,0
3214,67,0,1997-05-10,0
3216,3,0,1995-08-11,0
3217,75,2,1997-04-23,0
3218,41,0,1993-11-14,0
3219,1,0,1996-03-26,0
3220,29,0,1993-08-14,0
3221,5,0,1993-08-17,0
3222,4,0,1993-07-21,0
3223,1,0,1993-12-07,0
3224,55,0,1996-11-10,0
3225,1,0,1993-11-01,0
3226,65,0,1994-08-28,0
3227,1,0,1996-06-24,0
3228,29,0,1996-10-30,0
3229,64,0,1995-11-18,17
3230,1,0,1995-03-11,19
3231,73,0,1995-04-18,0
3232,37,0,1996-10-02,0
3233,31,0,1995-03-03,0
3234,1,0,1995-09-16,0
3235,8,0,1995-01-26,0
3236,52,0,1997-02-20,0
3237,20,0,1993-10-02,0
3238,47,0,1996-01-07,0
3239,5,0,1996-06-19,0
3240,35,1,1996-05-29,0
3241,44,0,1993-07-16,0
3242,28,0,1997-03-02,0
3243,1,0,1993-11-10,0
3244,56,0,1995-01-14,0
3245,45,0,1997-06-26,0
3246,54,0,1993-06-14,0
3247,61,0,1996-04-11,0
3248,77,0,1996-05-11,0
3249,74,0,1996-10-11,10
3250,1,0,1995-01-06,0
3251,59,0,1995-05-18,0
3252,12,0,1995-06-12,0
3253,71,2,1994-03-15,0
3254,36,0,1995-08-27,0
3255,1,0,1993-09-15,0
3256,40,0,1996-11-19,0
3258,53,0,1993-06-05,0
3259,1,0,1994-04-11,0
3260,68,0,1993-03-25,0
3261,1,0,1993-07-07,0
3262,23,0,1997-06-22,0
3263,44,0,1996-03-07,0
3264,70,0,1993-10-23,0
3265,52,2,1996-03-30,0
3266,14,0,1997-03-29,0
3267,64,0,1993-07-21,0
3268,21,0,1993-09-20,0
3269,37,0,1995-09-03,0
3270,30,0,1995-08-08,0
3271,8,0,1996-10-12,0
3272,53,0,1996-08-30,0
3273,74,0,1995-12-29,21
3274,76,0,1997-09-17,0
3275,74,0,1994-06-29,0
3276,1,0,1997-12-29,0
3277,36,0,1993-07-12,0
3278,4,0,1996-01-02,0
3279,46,1,1994-12-17,0
3280,1,0,1996-04-24,0
3281,1,0,1997-08-06,0
3282,1,0,1996-11-24,0
3283,68,0,1993-03-26,0
3284,64,0,1993-05-17,0
3285,43,0,1996-05-12,0
3286,8,0,1996-02-26,0
3287,18,0,1993-07-26,0
3288,54,0,1994-09-15,0
3289,1,0,1994-06-02,0
3290,19,0,1996-12-09,0
3291,45,0,1996-11-16,0
3292,1,0,1993-12-21,0
3293,1,0,1997-08-08,15
3294,75,0,1996-04-09,0
3296,67,0,1996-03-15,0
3297,53,0,1995-02-17,0
3298,29,0,1993-08-04,0
3299,11,1,1997-05-16,0
3300,71,0,1997-09-19,0
3301,14,0,1996-04-25,0
3302,21,0,1993-03-02,0
3303,1,0,1995-11-17,0
3304,36,0,1997-01-16,0
3305,13,0,1995-12-09,0
3306,75,0,1993-08-24,0
3307,30,0,1994-03-13,0
3308,40,0,1996-04-02,0
3309,66,0,1993-11-20,0
3310,25,0,1993-09-15,0
3311,8,0,1996-08-18,0
3312,30,0,1996-12-04,0
3314,25,0,1996-10-14,0
3315,23,0,1995-08-24,0
3316,28,0,1993-05-06,0
3317,4,0,1995-10-04,0
3318,62,0,1996-06-25,0
3319,56,0,1993-08-29,0
3320,1,0,1995-12-01,0
3321,17,0,1995-04-18,0
3322,65,1,1996-03-20,0
3323,13,0,1993-09-08,0
3324,3,0,1997-10-17,0
3325,11,0,1997-11-03,0
3326,5,0,1993-11-11,0
3327,45,0,1993-04-16,0
3328,1,0,1997-03-17,0
3329,3,0,1996-10-12,14
3330,76,0,1995-07-08,0
3331,16,0,1997-02-20,0
3332,17,0,1997-03-25,0
3333,44,0,1997-11-27,0
3334,67,0,1996-07-09,0
3335,35,0,1996-02-18,0
3336,51,0,1994-09-19,0
3337,58,2,1997-02-22,0
3338,25,0,1995-12-24,0
3339,1,0,1996-09-27,0
3342,59,0,1997-10-06,0
3343,1,0,1997-08-03,0
3344,70,0,1997-05-15,0
3345,22,0,1993-12-08,0
3346,1,0,1997-07-25,0
3347,4,0,1996-08-19,0
3348,4,0,1994-12-08,0
3349,47,0,1996-03-28,0
3350,74,0,1996-07-13,0
3351,70,0,1996-03-08,0
3352,42,0,1993-11-08,0
3353,74,0,1996-08-27,5
3354,63,0,1993-11-05,8
3355,70,0,1994-02-26,0
3357,54,0,1995-07-26,0
3358,44,0,1996-02-21,0
3359,8,0,1996-07-30,0
3360,71,0,1997-11-10,0
3361,45,0,1993-08-26,0
3362,73,0,1995-01-25,0
3363,30,0,1995-06-24,0
3364,21,1,1994-12-08,0
3365,11,0,1997-11-18,0
3366,68,0,1996-03-02,0
3367,1,0,1993-04-01,0
3368,24,0,1995-09-14,0
3369,8,0,1994-12-01,0
3370,49,0,1993-11-15,0
3371,68,0,1993-11-04,0
3372,23,0,1994-05-26,0
3373,27,0,1996-01-18,0
3374,21,0,1993-02-17,0
3375,9,0,1997-01-15,0
3376,58,0,1996-11-17,0
3377,74,0,1996-12-02,0
3378,55,0,1994-03-14,0
3379,63,0,1997-01-24,0
3380,64,0,1993-12-10,0
3381,68,0,1997-08-02,0
3382,23,1,1997-11-20,0
3383,29,0,1997-09-28,0
3384,14,0,1995-11-05,0
3385,1,0,1997-12-21,0
3386,2,0,1995-05-23,0
3387,25,1,1996-12-28,0
3389,13,0,1996-01-30,0
3390,12,1,1996-12-22,14
3391,74,0,1993-04-01,0
3392,1,0,1995-06-08,0
3393,4,0,1996-12-22,0
3394,23,0,1996-10-09,0
3395,16,0,1997-11-05,0
3396,1,0,1997-11-20,0
3397,49,0,1996-08-04,0
3398,43,0,1997-04-15,0
3399,63,0,1996-09-26,0
3401,38,1,1997-10-04,0
3402,76,1,1995-03-16,0
3403,63,0,1997-05-20,13
3404,33,0,1997-11-04,0
3405,36,0,1994-03-07,0
3406,53,0,1997-12-08,0
3407,28,0,1993-08-24,0
3408,62,0,1993-09-19,0
3409,23,0,1996-03-01,0
3410,39,0,1995-07-03,0
3411,19,0,1996-12-17,0
3412,31,0,1996-12-20,0
3413,70,0,1993-07-13,0
3415,75,0,1997-12-06,0
3417,48,0,1995-09-28,0
3418,42,2,1996-09-02,9
3419,1,0,1994-10-29,0
3421,31,0,1995-02-01,0
3422,21,0,1996-03-28,0
3423,11,0,1997-11-10,0
3424,74,0,1993-02-16,0
3425,70,0,1994-08-24,0
3426,9,1,1996-07-13,0
3427,36,0,1996-08-23,0
3428,27,0,1997-07-12,0
3429,73,0,1993-12-17,0
3430,9,0,1996-12-10,0
3431,64,0,1996-09-21,0
3432,1,0,1996-06-25,0
3433,73,0,1997-07-07,0
3434,32,0,1996-05-13,0
3435,59,0,1993-07-01,0
3436,5,0,1995-06-24,0
3437,1,0,1996-11-13,0
3438,35,0,1996-12-21,0
3439,16,0,1996-02-16,0
3440,22,0,1995-09-22,0
3442,4,0,1996-01-16,0
3443,45,0,1996-07-26,0
3444,53,1,1997-09-04,0
3445,1,0,1994-02-22,0
3446,6,2,1996-09-27,0
3448,58,1,1996-06-06,16
3449,1,0,1995-04-27,0
3450,1,0,1996-12-13,0
3451,52,0,1996-04-27,0
3452,63,0,1996-12-13,0
3453,13,0,1995-06-08,0
3454,32,0,1996-10-17,0
3455,34,0,1996-03-13,11
3456,32,0,1993-09-06,0
3457,54,0,1994-10-01,0
3458,63,0,1995-07-07,0
3459,76,0,1996-06-02,0
3460,16,0,1997-04-08,13
3461,8,0,1997-06-23,0
3462,51,0,1996-03-04,0
3463,38,0,1997-09-21,0
3464,25,0,1995-05-05,0
3465,1,0,1993-07-16,0
3466,64,0,1995-02-16,0
3467,17,0,1996-08-25,0
3468,32,0,1996-02-14,0
3469,76,0,1993-05-22,0
3470,8,0,1997-01-12,0
3471,63,0,1997-01-22,0
3472,55,0,1996-07-21,0
3474,23,0,1995-07-12,0
3476,3,0,1995-12-16,0
3477,71,0,1993-08-22,0
3478,30,0,1994-09-04,0
3479,22,0,1994-06-14,0
3480,58,0,1993-09-14,0
3482,70,0,1995-01-03,0
3483,40,0,1993-10-12,0
3484,22,0,1994-06-01,0
3485,53,0,1996-06-19,0
3486,64,0,1995-10-09,0
3487,41,0,1993-01-08,0
3489,9,0,1994-12-08,7
3490,48,0,1995-11-26,0
3491,51,0,1996-07-27,0
3492,33,0,1995-09-10,0
3493,63,0,1993-07-22,0
3494,60,0,1996-07-22,0
3495,54,0,1996-05-17,0
3496,42,0,1997-06-11,0
3497,76,0,1994-08-02,0
3498,31,0,1996-11-12,0
3499,51,0,1996-09-14,0
3501,36,0,1997-12-13,0
3502,74,0,1996-03-08,0
3503,1,0,1994-07-17,0
3504,70,0,1996-08-30,0
3505,46,0,1993-09-23,0
3506,70,0,1997-05-08,0
3507,9,0,1996-12-01,0
3508,42,0,1996-09-12,0
3509,2,0,1993-09-05,0
3510,41,0,1993-01-07,0
3511,70,0,1996-07-23,0
3512,46,0,1996-05-11,0
3513,20,0,1993-03-03,0
3514,7,0,1993-02-03,0
3515,68,0,1996-06-16,0
3516,36,1,1997-09-07,0
3517,26,0,1996-11-22,0
3518,9,0,1996-07-22,0
3519,52,0,1996-02-10,0
3520,72,0,1995-06-04,0
3521,75,0,1993-06-22,0
3522,16,0,1996-06-07,0
3523,65,0,1996-05-14,0
3524,66,0,1997-06-28,0
3525,70,0,1995-12-01,0
3526,1,0,1996-07-22,0
3527,44,0,1997-01-11,0
3528,10,0,1994-03-05,0
3529,12,0,1997-07-08,0
3530,34,0,1996-01-03,0
3531,59,0,1996-05-03,0
3532,73,0,1995-07-18,0
3533,74,0,1994-08-29,0
3534,59,0,1996-04-08,0
3535,1,0,1993-10-05,0
3536,24,0,1994-08-11,0
3537,45,0,1997-08-22,0
3538,58,0,1993-08-08,0
3539,42,0,1994-06-08,0
3540,18,0,1997-01-03,0
3541,70,0,1997-03-02,0
3542,49,0,1993-06-11,0
3543,74,0,1996-07-21,0
3544,33,0,1997-04-07,0
3545,51,0,1993-02-17,0
3546,55,0,1997-02-03,0
3547,54,0,1993-08-07,0
3548,23,0,1993-11-11,0
3549,27,0,1996-08-14,0
3550,68,0,1996-07-04,0
3551,6,0,1993-10-17,0
3552,62,0,1995-09-06,0
3553,70,0,1995-08-30,0
3554,66,0,1993-02-16,0
3555,32,0,1994-09-26,0
3556,58,0,1997-08-29,12
3557,72,0,1996-11-02,0
3558,4,0,1993-05-23,0
3559,18,0,1995-12-30,0
3560,57,0,1996-11-10,0
3561,33,0,1997-10-15,0
3562,50,0,1996-07-19,22
3563,1,0,1996-07-04,0
3564,14,0,1996-11-17,0
3565,30,0,1997-02-12,0
3566,21,0,1993-06-09,0
3567,5,0,1994-12-20,0
3568,40,0,1996-04-11,0
3569,1,0,1996-09-18,0
3570,44,0,1993-11-29,0
3571,39,0,1993-11-21,0
3572,65,0,1995-11-12,0
3573,59,0,1996-06-27,0
3574,72,0,1997-03-08,0
3575,7,0,1993-09-08,0
3576,58,0,1994-11-07,0
3577,74,0,1997-05-11,0
3578,1,0,1996-02-17,0
3579,53,0,1994-09-02,0
3580,43,0,1993-08-01,0
3581,66,0,1997-03-26,0
3582,19,0,1995-08-26,0
3583,40,0,1995-02-03,0
3584,55,0,1996-06-12,0
3585,1,0,1996-06-23,0
3586,59,0,1993-03-27,0
3587,64,0,1995-12-24,0
3588,33,0,1996-06-28,0
3589,5,0,1996-11-13,0
3590,57,0,1996-06-02,0
3591,1,2,1996-06-09,0
3592,54,0,1993-01-08,0
3593,1,0,1993-02-18,0
3594,29,0,1993-12-30,0
3595,30,0,1994-05-01,0
3596,59,0,1996-04-23,0
3597,1,2,1996-02-11,0
3598,76,0,1997-11-02,0
3599,63,0,1994-03-20,0
3600,27,0,1993-08-10,0
3601,54,0,1995-06-13,0
3602,18,0,1996-12-03,0
3603,3,0,1997-09-17,0
3604,75,0,1993-12-22,0
3605,3,0,1996-03-24,0
3606,1,0,1996-04-18,0
3608,72,1,1994-08-30,21
3609,28,0,1993-08-03,0
3610,1,0,1997-09-22,0
3612,70,0,1994-08-27,0
3613,43,0,1993-08-10,0
3614,19,0,1996-08-07,0
3615,46,0,1996-11-05,0
3616,50,0,1997-12-15,0
3617,22,0,1993-11-15,0
3618,29,0,1993-09-29,0
3620,14,0,1997-02-06,0
3621,32,0,1994-12-25,0
3622,53,0,1994-10-15,0
3623,59,0,1995-02-12,0
3624,32,1,1995-05-30,0
3625,3,0,1994-08-22,0
3626,51,0,1996-11-05,0
3628,70,0,1995-09-12,0
3629,48,0,1993-07-27,22
3631,1,0,1995-08-13,0
3632,56,1,1996-04-06,0
3633,18,0,1997-02-06,0
3634,21,0,1997-04-16,0
3635,10,0,1997-05-04,0
3636,21,0,1994-05-22,0
3637,53,0,1995-10-28,22
3638,52,2,1996-01-10,0
3639,4,0,1997-01-08,0
3640,10,0,1993-11-05,0
3641,7,0,1995-01-09,0
3643,1,0,1994-12-22,0
3644,38,0,1993-04-13,0
3645,36,0,1996-06-18,0
3646,63,1,1995-10-20,0
3647,77,0,1996-06-17,0
3648,61,0,1996-05-06,0
3649,54,0,1993-05-14,0
3650,8,0,1994-06-05,0
3651,23,0,1993-02-27,0
3652,36,0,1997-03-02,0
3653,31,0,1994-05-03,0
3654,47,0,1993-07-13,0
3655,1,0,1995-12-24,0
3656,53,0,1993-08-06,0
3657,62,0,1997-09-19,0
3658,24,0,1997-03-25,0
3659,54,0,1997-02-01,0
3660,74,0,1993-11-14,0
3661,50,0,1996-01-11,0
3662,4,0,1997-05-26,0
3663,67,0,1994-11-06,0
3664,1,0,1996-04-28,17
3665,28,0,1997-06-28,0
3667,55,0,1994-01-26,0
3668,1,0,1996-06-15,0
3669,76,0,1993-12-22,0
3670,27,0,1993-06-04,0
3671,21,0,1997-09-17,0
3672,26,0,1996-03-19,0
3673,30,0,1996-01-12,0
3674,38,0,1993-03-12,18
3675,64,0,1993-03-20,0
3676,58,0,1996-06-08,0
3677,1,0,1995-10-04,0
3678,1,0,1993-03-24,22
3679,64,0,1995-08-15,11
3680,27,0,1996-02-16,0
3681,70,0,1997-01-25,0
3682,70,0,1993-06-07,0
3683,33,0,1993-08-13,0
3684,23,0,1994-03-04,0
3686,77,0,1997-08-03,0
3687,71,0,1993-11-06,0
3688,70,0,1993-11-10,0
3689,8,0,1995-11-29,0
3690,67,2,1996-10-18,0
3691,50,0,1993-02-19,0
3692,70,0,1997-04-21,0
3693,61,0,1993-01-29,0
3694,70,0,1996-07-06,0
3695,30,0,1997-04-02,0
3696,1,0,1996-06-22,0
3697,45,0,1993-04-29,0
3698,1,0,1996-03-03,0
3699,50,0,1993-08-05,0
3700,1,0,1997-06-03,0
3701,76,0,1993-10-06,0
3702,53,0,1995-04-13,0
3703,74,0,1997-06-18,0
3704,75,0,1993-01-24,0
3705,20,0,1997-10-24,0
3706,8,0,1996-04-04,0
3708,64,0,1996-11-24,0
3709,74,0,1996-03-05,0
3710,1,0,1995-02-25,0
3711,3,0,1997-05-08,6
3712,3,0,1994-09-13,0
3713,14,1,1993-06-08,0
3714,2,1,1994-04-21,0
3715,74,0,1997-11-27,0
3716,1,0,1997-04-14,0
3717,56,0,1994-05-20,0
3718,63,0,1994-04-16,0
3719,37,0,1997-06-19,0
3720,36,0,1993-07-30,0
3721,22,0,1996-02-21,0
3722,76,0,1997-12-07,0
3723,2,0,1996-06-14,0
3724,16,0,1997-08-06,0
3725,33,0,1995-06-11,0
3726,54,0,1996-07-14,0
3727,66,0,1996-01-19,0
3728,10,0,1994-08-18,0
3729,31,0,1995-04-14,0
3730,17,0,1994-09-08,0
3731,70,0,1996-05-20,0
3732,21,0,1997-05-25,0
3733,33,0,1996-07-22,0
3734,43,0,1993-03-08,0
3735,1,0,1995-04-27,0
