trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,trans_date,trans_year,trans_month,trans_day
3078006,10202,withdrawal,cash,14.6,36567.7,payment for statement,,,1997-02-28,1997,2,28
3078007,10202,withdrawal,cash,14.6,21001.6,payment for statement,,,1997-03-31,1997,3,31
3078008,10202,withdrawal,cash,14.6,9080.1,payment for statement,,,1997-04-30,1997,4,30
3078009,10202,withdrawal,cash,14.6,7641.4,payment for statement,,,1997-05-31,1997,5,31
3078028,10202,withdrawal,cash,16200.0,40872.9,,,,1996-08-07,1996,8,7
3078029,10202,withdrawal,cash,58900.0,61327.9,,,,1996-08-21,1996,8,21
3078030,10202,withdrawal,cash,18800.0,42852.3,,,,1996-09-06,1996,9,6
3078031,10202,withdrawal,cash,29100.0,56893.8,,,,1996-10-06,1996,10,6
3078032,10202,withdrawal,cash,32500.0,57778.9,,,,1996-11-05,1996,11,5
3078033,10202,withdrawal,cash,20400.0,41241.6,,,,1996-12-05,1996,12,5
3078034,10202,withdrawal,cash,20000.0,48809.8,,,,1997-01-04,1997,1,4
3078035,10202,credit,cash,1700.0,16766.2,,,,1997-02-03,1997,2,3
3078036,10202,withdrawal,cash,4200.0,32367.7,,,,1997-03-05,1997,3,5
3078037,10202,credit,cash,1000.0,22001.6,,,,1997-04-04,1997,4,4
3078038,10202,credit,cash,10600.0,19680.1,,,,1997-05-04,1997,5,4
3078039,10202,credit,cash,13500.0,21141.4,,,,1997-06-03,1997,6,3
3080896,10215,credit,cash,300.0,300.0,,,,1996-04-12,1996,4,12
3080901,10215,credit,cash,14311.0,14611.0,,,,1996-05-11,1996,5,11
3080902,10215,credit,cash,21466.0,43736.7,,,,1996-06-11,1996,6,11
3080903,10215,credit,cash,14311.0,47470.3,,,,1996-07-11,1996,7,11
3080904,10215,credit,cash,14311.0,44327.0,,,,1996-08-11,1996,8,11
3080905,10215,credit,cash,14311.0,48711.3,,,,1996-09-11,1996,9,11
3080906,10215,credit,cash,14311.0,51117.7,,,,1996-10-11,1996,10,11
3080907,10215,credit,cash,14311.0,49127.1,,,,1996-11-11,1996,11,11
3080908,10215,credit,cash,21466.0,58281.2,,,,1996-12-11,1996,12,11
3080909,10215,credit,cash,14311.0,56402.0,,,,1997-01-11,1997,1,11
3080910,10215,credit,cash,14311.0,50720.1,,,,1997-02-11,1997,2,11
3080941,10215,withdrawal,another bank,152.0,48559.3,household,UV,65958177.0,1996-09-12,1996,9,12
3080942,10215,withdrawal,another bank,152.0,50965.7,household,UV,65958177.0,1996-10-12,1996,10,12
3080943,10215,withdrawal,another bank,152.0,48975.1,household,UV,65958177.0,1996-11-12,1996,11,12
3080944,10215,withdrawal,another bank,152.0,58129.2,household,UV,65958177.0,1996-12-12,1996,12,12
3080945,10215,withdrawal,another bank,152.0,56250.0,household,UV,65958177.0,1997-01-12,1997,1,12
3080946,10215,withdrawal,another bank,152.0,50568.1,household,UV,65958177.0,1997-02-12,1997,2,12
3080977,10215,withdrawal,another bank,4122.0,44437.3, ,GH,18670410.0,1996-09-13,1996,9,13
3080978,10215,withdrawal,another bank,4122.0,46843.7, ,GH,18670410.0,1996-10-13,1996,10,13
3080979,10215,withdrawal,another bank,4122.0,44853.1, ,GH,18670410.0,1996-11-13,1996,11,13
3080980,10215,withdrawal,another bank,4122.0,54007.2, ,GH,18670410.0,1996-12-13,1996,12,13
3080981,10215,withdrawal,another bank,4122.0,52128.0, ,GH,18670410.0,1997-01-13,1997,1,13
3080982,10215,withdrawal,another bank,4122.0,46446.1, ,GH,18670410.0,1997-02-13,1997,2,13
3081013,10215,withdrawal,cash,1400.0,43037.3,,,0.0,1996-09-20,1996,9,20
3081014,10215,withdrawal,cash,1900.0,41306.7,,,0.0,1996-10-04,1996,10,4
3081015,10215,withdrawal,cash,2000.0,40916.1,,,0.0,1996-11-05,1996,11,5
3081016,10215,withdrawal,cash,1700.0,52307.2,,,0.0,1996-12-13,1996,12,13
3081017,10215,withdrawal,cash,1700.0,47191.0,,,0.0,1997-01-02,1997,1,2
3081018,10215,withdrawal,cash,1700.0,36409.1,,,0.0,1997-02-08,1997,2,8
3081041,10215,withdrawal,cash,600.0,41015.2,,,,1996-12-03,1996,12,3
3081050,10215,withdrawal,cash,1500.0,42828.0,,,,1997-01-26,1997,1,26
3081051,10215,withdrawal,cash,1400.0,50728.0,,,,1997-01-13,1997,1,13
3081052,10215,withdrawal,cash,1700.0,44328.0,,,,1997-01-26,1997,1,26
3081053,10215,withdrawal,cash,2400.0,44791.0,,,,1997-01-05,1997,1,5
3081054,10215,withdrawal,cash,2100.0,46028.0,,,,1997-01-20,1997,1,20
3081055,10215,withdrawal,cash,2600.0,48128.0,,,,1997-01-18,1997,1,18
3081063,10215,withdrawal,cash,3600.0,48707.2,,,,1996-12-22,1996,12,22
3081067,10215,withdrawal,cash,3400.0,41453.1,,,,1996-11-20,1996,11,20
3081068,10215,withdrawal,cash,4100.0,42743.7,,,,1996-10-27,1996,10,27
3081086,10215,withdrawal,cash,14.6,43206.7,payment for statement,,,1996-09-30,1996,9,30
3081087,10215,withdrawal,cash,14.6,42916.1,payment for statement,,,1996-10-31,1996,10,31
3081088,10215,withdrawal,cash,14.6,41615.2,payment for statement,,,1996-11-30,1996,11,30
3081089,10215,withdrawal,cash,14.6,48891.0,payment for statement,,,1996-12-31,1996,12,31
3081090,10215,withdrawal,cash,14.6,43009.1,payment for statement,,,1997-01-31,1997,1,31
3081113,10215,credit,cash,7600.0,22211.0,,,,1996-05-12,1996,5,12
3081114,10215,withdrawal,cash,10700.0,33036.7,,,,1996-06-11,1996,6,11
3081115,10215,withdrawal,cash,11600.0,35870.3,,,,1996-07-11,1996,7,11
3081116,10215,withdrawal,cash,6000.0,30016.0,,,,1996-08-10,1996,8,10
3081117,10215,withdrawal,cash,10100.0,34400.3,,,,1996-09-09,1996,9,9
3081118,10215,withdrawal,cash,4500.0,36806.7,,,,1996-10-09,1996,10,9
3081119,10215,withdrawal,cash,6100.0,34816.1,,,,1996-11-08,1996,11,8
3081120,10215,withdrawal,cash,4200.0,36815.2,,,,1996-12-08,1996,12,8
3081121,10215,withdrawal,cash,2700.0,42091.0,,,,1997-01-07,1997,1,7
3081122,10215,withdrawal,cash,4900.0,38109.1,,,,1997-02-06,1997,2,6
3084936,10233,credit,cash,500.0,500.0,,,,1996-02-21,1996,2,21
3084939,10233,credit,another bank,23914.0,24414.0,,WX,83349090.0,1996-03-11,1996,3,11
3084940,10233,credit,another bank,23914.0,48561.1,,WX,83349090.0,1996-04-11,1996,4,11
3084941,10233,credit,another bank,23914.0,58090.8,,WX,83349090.0,1996-05-11,1996,5,11
3084942,10233,credit,another bank,35871.0,77714.9,,WX,83349090.0,1996-06-11,1996,6,11
3084943,10233,credit,another bank,23914.0,72212.5,,WX,83349090.0,1996-07-11,1996,7,11
3084944,10233,credit,another bank,23914.0,49778.9,,WX,83349090.0,1996-08-11,1996,8,11
3084945,10233,credit,another bank,23914.0,44275.8,,WX,83349090.0,1996-09-11,1996,9,11
3084946,10233,credit,another bank,23914.0,52743.0,,WX,83349090.0,1996-10-11,1996,10,11
3084947,10233,credit,another bank,23914.0,55541.0,,WX,83349090.0,1996-11-11,1996,11,11
3084948,10233,credit,another bank,35871.0,71103.5,,WX,83349090.0,1996-12-11,1996,12,11
3084949,10233,credit,another bank,23914.0,50224.7,,WX,83349090.0,1997-01-11,1997,1,11
3084950,10233,credit,another bank,23914.0,50313.6,,WX,83349090.0,1997-02-11,1997,2,11
3084951,10233,credit,another bank,23914.0,44873.7,,WX,83349090.0,1997-03-11,1997,3,11
3084952,10233,credit,another bank,23914.0,48941.7,,WX,83349090.0,1997-04-11,1997,4,11
3084979,10233,withdrawal,cash,4200.0,49463.5,,,0.0,1996-07-12,1996,7,12
3084980,10233,withdrawal,cash,3800.0,24263.9,,,0.0,1996-08-19,1996,8,19
3084981,10233,withdrawal,cash,3500.0,20870.8,,,0.0,1996-09-05,1996,9,5
3084982,10233,withdrawal,cash,4600.0,35397.0,,,0.0,1996-10-21,1996,10,21
3084983,10233,withdrawal,cash,3400.0,31627.0,,,0.0,1996-11-10,1996,11,10
3084984,10233,withdrawal,cash,4200.0,39557.5,,,0.0,1996-12-20,1996,12,20
3084985,10233,withdrawal,cash,4500.0,26766.7,,,0.0,1997-01-07,1997,1,7
3084986,10233,withdrawal,cash,4200.0,33067.6,,,0.0,1997-02-15,1997,2,15
3084987,10233,withdrawal,cash,3700.0,21468.7,,,0.0,1997-03-02,1997,3,2
3084988,10233,withdrawal,cash,4300.0,25483.7,,,0.0,1997-04-07,1997,4,7
3085016,10233,withdrawal,another bank,456.0,25864.9,household,WX,6003463.0,1996-08-08,1996,8,8
3085017,10233,withdrawal,another bank,456.0,20361.8,household,WX,6003463.0,1996-09-08,1996,9,8
3085018,10233,withdrawal,another bank,456.0,28829.0,household,WX,6003463.0,1996-10-08,1996,10,8
3085019,10233,withdrawal,another bank,456.0,35027.0,household,WX,6003463.0,1996-11-08,1996,11,8
3085020,10233,withdrawal,another bank,456.0,35232.5,household,WX,6003463.0,1996-12-08,1996,12,8
3085021,10233,withdrawal,another bank,456.0,26310.7,household,WX,6003463.0,1997-01-08,1997,1,8
3085022,10233,withdrawal,another bank,456.0,26399.6,household,WX,6003463.0,1997-02-08,1997,2,8
3085023,10233,withdrawal,another bank,456.0,20959.7,household,WX,6003463.0,1997-03-08,1997,3,8
3085024,10233,withdrawal,another bank,456.0,25027.7,household,WX,6003463.0,1997-04-08,1997,4,8
3085052,10233,withdrawal,another bank,53.0,31720.9, ,CD,70803910.0,1996-08-05,1996,8,5
3085053,10233,withdrawal,another bank,53.0,20817.8, ,CD,70803910.0,1996-09-05,1996,9,5
3085054,10233,withdrawal,another bank,53.0,29285.0, ,CD,70803910.0,1996-10-05,1996,10,5
3085055,10233,withdrawal,another bank,53.0,35483.0, ,CD,70803910.0,1996-11-05,1996,11,5
3085056,10233,withdrawal,another bank,53.0,35688.5, ,CD,70803910.0,1996-12-05,1996,12,5
3085057,10233,withdrawal,another bank,53.0,31266.7, ,CD,70803910.0,1997-01-05,1997,1,5
3085058,10233,withdrawal,another bank,53.0,26855.6, ,CD,70803910.0,1997-02-05,1997,2,5
3085059,10233,withdrawal,another bank,53.0,21415.7, ,CD,70803910.0,1997-03-05,1997,3,5
3085060,10233,withdrawal,another bank,53.0,29783.7, ,CD,70803910.0,1997-04-05,1997,4,5
3085087,10233,withdrawal,another bank,986.0,48477.5,insurrance payment,OP,53952217.0,1996-07-12,1996,7,12
3085088,10233,withdrawal,another bank,986.0,48792.9,insurrance payment,OP,53952217.0,1996-08-12,1996,8,12
3085089,10233,withdrawal,another bank,986.0,43289.8,insurrance payment,OP,53952217.0,1996-09-12,1996,9,12
3085090,10233,withdrawal,another bank,986.0,51757.0,insurrance payment,OP,53952217.0,1996-10-12,1996,10,12
3085091,10233,withdrawal,another bank,986.0,54555.0,insurrance payment,OP,53952217.0,1996-11-12,1996,11,12
3085092,10233,withdrawal,another bank,986.0,70117.5,insurrance payment,OP,53952217.0,1996-12-12,1996,12,12
3085093,10233,withdrawal,another bank,986.0,49238.7,insurrance payment,OP,53952217.0,1997-01-12,1997,1,12
3085094,10233,withdrawal,another bank,986.0,49327.6,insurrance payment,OP,53952217.0,1997-02-12,1997,2,12
3085095,10233,withdrawal,another bank,986.0,43887.7,insurrance payment,OP,53952217.0,1997-03-12,1997,3,12
3085096,10233,withdrawal,another bank,986.0,47955.7,insurrance payment,OP,53952217.0,1997-04-12,1997,4,12
3085123,10233,withdrawal,another bank,4260.0,44217.5, ,MN,69788956.0,1996-07-13,1996,7,13
3085124,10233,withdrawal,another bank,4260.0,44532.9, ,MN,69788956.0,1996-08-13,1996,8,13
3085125,10233,withdrawal,another bank,4260.0,39029.8, ,MN,69788956.0,1996-09-13,1996,9,13
3085126,10233,withdrawal,another bank,4260.0,47497.0, ,MN,69788956.0,1996-10-13,1996,10,13
3085127,10233,withdrawal,another bank,4260.0,50295.0, ,MN,69788956.0,1996-11-13,1996,11,13
3085128,10233,withdrawal,another bank,4260.0,65857.5, ,MN,69788956.0,1996-12-13,1996,12,13
3085129,10233,withdrawal,another bank,4260.0,44978.7, ,MN,69788956.0,1997-01-13,1997,1,13
3085130,10233,withdrawal,another bank,4260.0,45067.6, ,MN,69788956.0,1997-02-13,1997,2,13
3085131,10233,withdrawal,another bank,4260.0,39627.7, ,MN,69788956.0,1997-03-13,1997,3,13
3085132,10233,withdrawal,another bank,4260.0,43695.7, ,MN,69788956.0,1997-04-13,1997,4,13
3085155,10233,withdrawal in cash,cash,18549.0,53663.5,,,,1996-07-11,1996,7,11
3085162,10233,withdrawal in cash,cash,16469.0,28063.9,,,,1996-08-15,1996,8,15
3085165,10233,withdrawal in cash,cash,8022.0,25045.6,,,,1997-02-26,1997,2,26
3085181,10233,withdrawal,cash,8400.0,31157.5,,,,1996-12-26,1996,12,26
3085184,10233,withdrawal,cash,5400.0,26320.9,,,,1996-08-06,1996,8,6
3085187,10233,withdrawal,cash,7500.0,26908.6,,,,1997-02-04,1997,2,4
3085204,10233,withdrawal,cash,14.6,31773.9,payment for statement,,,1996-07-31,1996,7,31
3085205,10233,withdrawal,cash,14.6,24370.8,payment for statement,,,1996-08-31,1996,8,31
3085206,10233,withdrawal,cash,14.6,29338.0,payment for statement,,,1996-09-30,1996,9,30
3085207,10233,withdrawal,cash,14.6,35536.0,payment for statement,,,1996-10-31,1996,10,31
3085208,10233,withdrawal,cash,14.6,35741.5,payment for statement,,,1996-11-30,1996,11,30
3085209,10233,withdrawal,cash,14.6,31319.7,payment for statement,,,1996-12-31,1996,12,31
3085210,10233,withdrawal,cash,14.6,34408.6,payment for statement,,,1997-01-31,1997,1,31
3085211,10233,withdrawal,cash,14.6,25168.7,payment for statement,,,1997-02-28,1997,2,28
3085212,10233,withdrawal,cash,14.6,29836.7,payment for statement,,,1997-03-31,1997,3,31
3085213,10233,withdrawal,cash,14.6,28610.8,payment for statement,,,1997-04-30,1997,4,30
3085233,10233,credit,cash,200.0,24614.0,,,,1996-03-22,1996,3,22
3085234,10233,withdrawal,cash,14500.0,34061.1,,,,1996-04-21,1996,4,21
3085235,10233,withdrawal,cash,16400.0,41690.8,,,,1996-05-21,1996,5,21
3085236,10233,withdrawal,cash,29600.0,48114.9,,,,1996-06-20,1996,6,20
3085237,10233,withdrawal,cash,12600.0,31617.5,,,,1996-07-20,1996,7,20
3085238,10233,withdrawal,cash,9800.0,29229.8,,,,1996-09-18,1996,9,18
3085239,10233,withdrawal,cash,7500.0,39997.0,,,,1996-10-18,1996,10,18
3085240,10233,withdrawal,cash,14700.0,35595.0,,,,1996-11-17,1996,11,17
3085241,10233,withdrawal,cash,22100.0,43757.5,,,,1996-12-17,1996,12,17
3085242,10233,withdrawal,cash,10700.0,34278.7,,,,1997-01-16,1997,1,16
3085243,10233,withdrawal,cash,7800.0,37267.6,,,,1997-02-15,1997,2,15
3085244,10233,withdrawal,cash,9900.0,29727.7,,,,1997-03-17,1997,3,17
3085245,10233,withdrawal,cash,15200.0,28495.7,,,,1997-04-16,1997,4,16
3088140,10243,credit,cash,200.0,200.0,,,,1997-09-03,1997,9,3
3088142,10243,credit,cash,42893.0,100569.3,,,,1997-12-30,1997,12,30
3088143,10243,credit,cash,27588.0,72884.8,,,,1997-10-05,1997,10,5
3088145,10243,credit,cash,21444.0,69253.3,,,,1997-12-12,1997,12,12
3088146,10243,credit,cash,47893.0,98912.8,,,,1997-11-10,1997,11,10
3088148,10243,credit,cash,25308.0,71492.0,,,,1997-09-22,1997,9,22
3088152,10243,credit,cash,16465.0,118476.8,,,,1997-11-17,1997,11,17
3088155,10243,credit,cash,27284.0,100168.8,,,,1997-10-20,1997,10,20
3088156,10243,credit,cash,45984.0,46184.0,,,,1997-09-04,1997,9,4
3088162,10243,credit,cash,22499.0,121411.8,,,,1997-11-12,1997,11,12
3088166,10243,credit,cash,14580.0,112419.8,,,,1997-11-08,1997,11,8
3088167,10243,credit,cash,5423.0,57676.3,,,,1997-12-25,1997,12,25
3088168,10243,credit,cash,36224.0,97839.8,,,,1997-11-04,1997,11,4
3088169,10243,credit,cash,23473.0,53129.1,,,,1998-07-05,1998,7,5
3088170,10243,credit,cash,22338.0,94577.6,,,,1998-09-05,1998,9,5
3088172,10243,credit,cash,47941.0,112847.1,,,,1998-06-08,1998,6,8
3088173,10243,credit,cash,18505.0,110482.6,,,,1998-09-18,1998,9,18
3088175,10243,credit,cash,49770.0,85615.4,,,,1998-01-17,1998,1,17
3088176,10243,credit,cash,34253.0,86899.4,,,,1998-01-02,1998,1,2
3088177,10243,credit,cash,11021.0,85311.2,,,,1998-02-09,1998,2,9
3088179,10243,credit,cash,8265.0,65869.2,,,,1998-02-25,1998,2,25
3088180,10243,credit,cash,41841.0,94970.1,,,,1998-07-17,1998,7,17
3088181,10243,credit,cash,44549.0,73124.8,,,,1998-04-13,1998,4,13
3088182,10243,credit,cash,6137.0,54120.9,,,,1998-05-17,1998,5,17
3088183,10243,credit,cash,17846.0,58346.3,,,,1998-08-13,1998,8,13
3088184,10243,credit,cash,32494.0,74290.2,,,,1998-02-07,1998,2,7
3088185,10243,credit,cash,45197.0,78341.3,,,,1998-08-30,1998,8,30
3088188,10243,credit,cash,47455.0,64906.1,,,,1998-06-07,1998,6,7
3088189,10243,credit,cash,24146.0,111045.4,,,,1998-01-03,1998,1,3
3088190,10243,credit,cash,39163.0,131410.1,,,,1998-06-13,1998,6,13
3088191,10243,credit,cash,14929.0,88053.8,,,,1998-04-26,1998,4,26
3088192,10243,credit,cash,49919.0,118329.1,,,,1998-06-26,1998,6,26
3088194,10243,credit,cash,37793.0,119604.2,,,,1998-02-21,1998,2,21
3088197,10243,credit,cash,27081.0,56633.0,,,,1998-03-28,1998,3,28
3088208,10243,withdrawal,cash,3700.0,117711.8,,,0.0,1997-11-12,1997,11,12
3088209,10243,withdrawal,cash,3200.0,59753.3,,,0.0,1997-12-21,1997,12,21
3088210,10243,withdrawal,cash,3000.0,55645.4,,,0.0,1998-01-04,1998,1,4
3088211,10243,withdrawal,cash,3500.0,81811.2,,,0.0,1998-02-11,1998,2,11
3088212,10243,withdrawal,cash,2800.0,32852.0,,,0.0,1998-03-12,1998,3,12
3088213,10243,withdrawal,cash,2500.0,28575.8,,,0.0,1998-04-02,1998,4,2
3088214,10243,withdrawal,cash,3000.0,51120.9,,,0.0,1998-05-18,1998,5,18
3088215,10243,withdrawal,cash,2600.0,68410.1,,,0.0,1998-06-15,1998,6,15
3088216,10243,withdrawal,cash,2800.0,29656.1,,,0.0,1998-07-02,1998,7,2
3088217,10243,withdrawal,cash,3800.0,40500.3,,,0.0,1998-08-08,1998,8,8
3088218,10243,withdrawal,cash,2600.0,91977.6,,,0.0,1998-09-09,1998,9,9
3088226,10243,withdrawal in cash,cash,24804.0,26316.9,,,,1998-05-19,1998,5,19
3088230,10243,withdrawal in cash,cash,4984.0,77331.4,,,,1998-01-28,1998,1,28
3088231,10243,withdrawal in cash,cash,6602.0,51744.3,,,,1998-08-18,1998,8,18
3088234,10243,withdrawal in cash,cash,2873.0,63252.0,,,,1998-03-01,1998,3,1
3088235,10243,withdrawal in cash,cash,24913.0,70057.1,,,,1998-07-23,1998,7,23
3088237,10243,withdrawal,cash,22200.0,57429.1,,,,1998-06-26,1998,6,26
3088239,10243,withdrawal,cash,4500.0,51145.4,,,,1998-01-06,1998,1,6
3088240,10243,withdrawal,cash,6300.0,62953.3,,,,1997-12-13,1997,12,13
3088248,10243,withdrawal,cash,7200.0,103845.4,,,,1998-01-03,1998,1,3
3088249,10243,withdrawal,cash,3300.0,82315.4,,,,1998-01-26,1998,1,26
3088250,10243,withdrawal,cash,5400.0,71931.4,,,,1998-01-30,1998,1,30
3088251,10243,withdrawal,cash,2700.0,35845.4,,,,1998-01-15,1998,1,15
3088252,10243,withdrawal,cash,5700.0,45445.4,,,,1998-01-07,1998,1,7
3088253,10243,withdrawal,cash,6900.0,38545.4,,,,1998-01-12,1998,1,12
3088256,10243,withdrawal,cash,7500.0,52253.3,,,,1997-12-23,1997,12,23
3088259,10243,withdrawal,cash,6300.0,72239.6,,,,1998-09-03,1998,9,3
3088260,10243,withdrawal,cash,3300.0,29552.0,,,,1998-03-27,1998,3,27
3088272,10243,withdrawal,cash,14.6,80309.3,payment for statement,,,1997-11-30,1997,11,30
3088273,10243,withdrawal,cash,14.6,100846.4,payment for statement,,,1997-12-31,1997,12,31
3088274,10243,withdrawal,cash,14.6,72196.2,payment for statement,,,1998-01-31,1998,1,31
3088275,10243,withdrawal,cash,14.6,66125.0,payment for statement,,,1998-02-28,1998,2,28
3088276,10243,withdrawal,cash,14.6,56775.8,payment for statement,,,1998-03-31,1998,3,31
3088277,10243,withdrawal,cash,14.6,88283.9,payment for statement,,,1998-04-30,1998,4,30
3088278,10243,withdrawal,cash,14.6,17451.1,payment for statement,,,1998-05-31,1998,5,31
3088279,10243,withdrawal,cash,14.6,57656.1,payment for statement,,,1998-06-30,1998,6,30
3088280,10243,withdrawal,cash,14.6,44300.3,payment for statement,,,1998-07-31,1998,7,31
3088281,10243,withdrawal,cash,14.6,78539.6,payment for statement,,,1998-08-31,1998,8,31
3088285,10243,withdrawal,cash,26400.0,45296.8,,,,1997-10-03,1997,10,3
3088286,10243,withdrawal,cash,38900.0,61615.8,,,,1997-11-02,1997,11,2
3088287,10243,withdrawal,cash,61400.0,51019.8,,,,1997-11-08,1997,11,8
3088288,10243,withdrawal,cash,15700.0,102011.8,,,,1997-11-12,1997,11,12
3088289,10243,withdrawal,cash,38600.0,79876.8,,,,1997-11-17,1997,11,17
3088290,10243,withdrawal,cash,32500.0,47809.3,,,,1997-12-02,1997,12,2
3088291,10243,withdrawal,cash,48200.0,52646.4,,,,1998-01-01,1998,1,1
3088292,10243,withdrawal,cash,45200.0,58645.4,,,,1998-01-03,1998,1,3
3088293,10243,withdrawal,cash,30400.0,41796.2,,,,1998-01-31,1998,1,31
3088294,10243,withdrawal,cash,62000.0,57604.2,,,,1998-02-21,1998,2,21
3088295,10243,withdrawal,cash,27600.0,35652.0,,,,1998-03-02,1998,3,2
3088296,10243,withdrawal,cash,25700.0,31075.8,,,,1998-04-01,1998,4,1
3088297,10243,withdrawal,cash,40300.0,47983.9,,,,1998-05-01,1998,5,1
3088298,10243,withdrawal,cash,9100.0,17465.7,,,,1998-05-31,1998,5,31
3088299,10243,withdrawal,cash,20600.0,92247.1,,,,1998-06-08,1998,6,8
3088300,10243,withdrawal,cash,60400.0,71010.1,,,,1998-06-13,1998,6,13
3088301,10243,withdrawal,cash,38700.0,79629.1,,,,1998-06-26,1998,6,26
3088302,10243,withdrawal,cash,25200.0,32456.1,,,,1998-06-30,1998,6,30
3088303,10243,withdrawal,cash,26000.0,44057.1,,,,1998-07-30,1998,7,30
3088304,10243,withdrawal,cash,18600.0,33144.3,,,,1998-08-29,1998,8,29
3091791,10257,credit,cash,900.0,900.0,,,,1997-05-01,1997,5,1
3091793,10257,credit,cash,30196.0,77021.3,,,,1997-09-01,1997,9,1
3091794,10257,credit,cash,17222.0,26689.0,,,,1997-05-13,1997,5,13
3091796,10257,credit,cash,40043.0,89114.5,,,,1997-07-13,1997,7,13
3091797,10257,credit,cash,49717.0,62496.8,,,,1997-08-19,1997,8,19
3091798,10257,credit,cash,8567.0,9467.0,,,,1997-05-03,1997,5,3
3091799,10257,credit,cash,36721.0,63410.0,,,,1997-05-13,1997,5,13
3091801,10257,credit,cash,20260.0,106774.5,,,,1997-07-25,1997,7,25
3091802,10257,credit,cash,44256.0,90777.3,,,,1997-09-05,1997,9,5
3091803,10257,credit,cash,5172.0,29011.2,,,,1997-12-22,1997,12,22
3091804,10257,credit,cash,35489.0,98899.0,,,,1997-05-28,1997,5,28
3091805,10257,credit,cash,34482.0,73127.8,,,,1997-10-15,1997,10,15
3091807,10257,credit,cash,49482.0,78493.2,,,,1997-12-24,1997,12,24
3091809,10257,credit,cash,31058.0,65035.6,,,,1997-11-22,1997,11,22
3091810,10257,credit,cash,38520.0,94829.1,,,,1997-06-29,1997,6,29
3091812,10257,credit,cash,42857.0,115984.8,,,,1997-10-18,1997,10,18
3091814,10257,credit,cash,49874.0,114562.1,,,,1997-06-11,1997,6,11
3091817,10257,credit,cash,23954.0,49421.8,,,,1998-07-31,1998,7,31
3091818,10257,credit,cash,37861.0,126763.3,,,,1998-05-03,1998,5,3
3091819,10257,credit,cash,29570.0,39388.6,,,,1998-04-10,1998,4,10
3091820,10257,credit,cash,36391.0,60336.8,,,,1998-07-17,1998,7,17
3091824,10257,credit,cash,33602.0,88902.3,,,,1998-05-01,1998,5,1
3091825,10257,credit,cash,12571.0,55108.6,,,,1998-04-27,1998,4,27
3091826,10257,credit,cash,30421.0,67213.0,,,,1998-08-30,1998,8,30
3091827,10257,credit,cash,7695.0,47605.4,,,,1998-03-25,1998,3,25
3091828,10257,credit,cash,20310.0,44462.7,,,,1998-02-01,1998,2,1
3091829,10257,credit,cash,40649.0,80037.6,,,,1998-04-11,1998,4,11
3091830,10257,credit,cash,37430.0,69792.0,,,,1998-08-20,1998,8,20
3091831,10257,credit,cash,19492.0,75554.3,,,,1998-05-27,1998,5,27
3091832,10257,credit,cash,24927.0,100832.1,,,,1998-06-01,1998,6,1
3091833,10257,credit,cash,23185.0,58172.7,,,,1998-02-27,1998,2,27
3091835,10257,credit,cash,23858.0,39910.4,,,,1998-03-18,1998,3,18
3091837,10257,credit,cash,25326.0,51587.7,,,,1998-02-14,1998,2,14
3091843,10257,withdrawal,cash,3900.0,58362.1,,,0.0,1997-06-14,1997,6,14
3091844,10257,withdrawal,cash,2600.0,86514.5,,,0.0,1997-07-15,1997,7,15
3091845,10257,withdrawal,cash,2800.0,27580.8,,,0.0,1997-08-04,1997,8,4
3091846,10257,withdrawal,cash,3500.0,72476.3,,,0.0,1997-09-06,1997,9,6
3091847,10257,withdrawal,cash,2700.0,113284.8,,,0.0,1997-10-18,1997,10,18
3091848,10257,withdrawal,cash,2700.0,33977.6,,,0.0,1997-11-14,1997,11,14
3091849,10257,withdrawal,cash,3600.0,28339.2,,,0.0,1997-12-07,1997,12,7
3091850,10257,withdrawal,cash,3600.0,34546.8,,,0.0,1998-01-07,1998,1,7
3091851,10257,withdrawal,cash,3400.0,26261.7,,,0.0,1998-02-13,1998,2,13
3091852,10257,withdrawal,cash,3700.0,16052.4,,,0.0,1998-03-10,1998,3,10
3091853,10257,withdrawal,cash,2400.0,64437.6,,,0.0,1998-04-20,1998,4,20
3091854,10257,withdrawal,cash,2900.0,91962.3,,,0.0,1998-05-13,1998,5,13
3091855,10257,withdrawal,cash,3600.0,82431.1,,,0.0,1998-06-20,1998,6,20
3091856,10257,withdrawal,cash,2600.0,23945.8,,,0.0,1998-07-05,1998,7,5
3091857,10257,withdrawal,cash,2400.0,32362.0,,,0.0,1998-08-19,1998,8,19
3091868,10257,withdrawal,another bank,14801.0,49071.5,household,YZ,6128639.0,1997-07-05,1997,7,5
3091869,10257,withdrawal,another bank,14801.0,12779.8,household,YZ,6128639.0,1997-08-05,1997,8,5
3091870,10257,withdrawal,another bank,14801.0,75976.3,household,YZ,6128639.0,1997-09-05,1997,9,5
3091871,10257,withdrawal,another bank,14801.0,38645.8,household,YZ,6128639.0,1997-10-05,1997,10,5
3091872,10257,withdrawal,another bank,14801.0,50661.6,household,YZ,6128639.0,1997-11-05,1997,11,5
3091873,10257,withdrawal,another bank,14801.0,31939.2,household,YZ,6128639.0,1997-12-05,1997,12,5
3091874,10257,withdrawal,another bank,14801.0,38146.8,household,YZ,6128639.0,1998-01-05,1998,1,5
3091875,10257,withdrawal,another bank,14801.0,29661.7,household,YZ,6128639.0,1998-02-05,1998,2,5
