account_id,district_id,frequency,acc_creation_date,acc_creation_year,acc_creation_month,acc_creation_day
3547,54,monthly issuance,1993-08-07,1993,8,7
3548,23,monthly issuance,1993-11-11,1993,11,11
3549,27,monthly issuance,1996-08-14,1996,8,14
3550,68,monthly issuance,1996-07-04,1996,7,4
3551,6,monthly issuance,1993-10-17,1993,10,17
3552,62,monthly issuance,1995-09-06,1995,9,6
3553,70,monthly issuance,1995-08-30,1995,8,30
3554,66,monthly issuance,1993-02-16,1993,2,16
3555,32,monthly issuance,1994-09-26,1994,9,26
3556,58,monthly issuance,1997-08-29,1997,8,29
3557,72,monthly issuance,1996-11-02,1996,11,2
3558,4,monthly issuance,1993-05-23,1993,5,23
3559,18,monthly issuance,1995-12-30,1995,12,30
3560,57,monthly issuance,1996-11-10,1996,11,10
3561,33,monthly issuance,1997-10-15,1997,10,15
3562,50,monthly issuance,1996-07-19,1996,7,19
3563,1,monthly issuance,1996-07-04,1996,7,4
3564,14,monthly issuance,1996-11-17,1996,11,17
3565,30,monthly issuance,1997-02-12,1997,2,12
3566,21,monthly issuance,1993-06-09,1993,6,9
3567,5,monthly issuance,1994-12-20,1994,12,20
3568,40,monthly issuance,1996-04-11,1996,4,11
3569,1,monthly issuance,1996-09-18,1996,9,18
3570,44,monthly issuance,1993-11-29,1993,11,29
3571,39,monthly issuance,1993-11-21,1993,11,21
3572,65,monthly issuance,1995-11-12,1995,11,12
3573,59,monthly issuance,1996-06-27,1996,6,27
3574,72,monthly issuance,1997-03-08,1997,3,8
3575,7,monthly issuance,1993-09-08,1993,9,8
3576,58,monthly issuance,1994-11-07,1994,11,7
3577,74,monthly issuance,1997-05-11,1997,5,11
3578,1,monthly issuance,1996-02-17,1996,2,17
3579,53,monthly issuance,1994-09-02,1994,9,2
3580,43,monthly issuance,1993-08-01,1993,8,1
3581,66,monthly issuance,1997-03-26,1997,3,26
3582,19,monthly issuance,1995-08-26,1995,8,26
3583,40,monthly issuance,1995-02-03,1995,2,3
3584,55,monthly issuance,1996-06-12,1996,6,12
3585,1,monthly issuance,1996-06-23,1996,6,23
3586,59,monthly issuance,1993-03-27,1993,3,27
3587,64,monthly issuance,1995-12-24,1995,12,24
3588,33,monthly issuance,1996-06-28,1996,6,28
3589,5,monthly issuance,1996-11-13,1996,11,13
3590,57,monthly issuance,1996-06-02,1996,6,2
3591,1,issuance after transaction,1996-06-09,1996,6,9
3592,54,monthly issuance,1993-01-08,1993,1,8
3593,1,monthly issuance,1993-02-18,1993,2,18
3594,29,monthly issuance,1993-12-30,1993,12,30
3595,30,monthly issuance,1994-05-01,1994,5,1
3596,59,monthly issuance,1996-04-23,1996,4,23
3597,1,issuance after transaction,1996-02-11,1996,2,11
3598,76,monthly issuance,1997-11-02,1997,11,2
3599,63,monthly issuance,1994-03-20,1994,3,20
3600,27,monthly issuance,1993-08-10,1993,8,10
3601,54,monthly issuance,1995-06-13,1995,6,13
3602,18,monthly issuance,1996-12-03,1996,12,3
3603,3,monthly issuance,1997-09-17,1997,9,17
3604,75,monthly issuance,1993-12-22,1993,12,22
3605,3,monthly issuance,1996-03-24,1996,3,24
3606,1,monthly issuance,1996-04-18,1996,4,18
3608,72,weekly issuance,1994-08-30,1994,8,30
3609,28,monthly issuance,1993-08-03,1993,8,3
3610,1,monthly issuance,1997-09-22,1997,9,22
3612,70,monthly issuance,1994-08-27,1994,8,27
3613,43,monthly issuance,1993-08-10,1993,8,10
3614,19,monthly issuance,1996-08-07,1996,8,7
3615,46,monthly issuance,1996-11-05,1996,11,5
3616,50,monthly issuance,1997-12-15,1997,12,15
3617,22,monthly issuance,1993-11-15,1993,11,15
3618,29,monthly issuance,1993-09-29,1993,9,29
3620,14,monthly issuance,1997-02-06,1997,2,6
3621,32,monthly issuance,1994-12-25,1994,12,25
3622,53,monthly issuance,1994-10-15,1994,10,15
3623,59,monthly issuance,1995-02-12,1995,2,12
3624,32,weekly issuance,1995-05-30,1995,5,30
3625,3,monthly issuance,1994-08-22,1994,8,22
3626,51,monthly issuance,1996-11-05,1996,11,5
3628,70,monthly issuance,1995-09-12,1995,9,12
3629,48,monthly issuance,1993-07-27,1993,7,27
3631,1,monthly issuance,1995-08-13,1995,8,13
3632,56,weekly issuance,1996-04-06,1996,4,6
3633,18,monthly issuance,1997-02-06,1997,2,6
3634,21,monthly issuance,1997-04-16,1997,4,16
3635,10,monthly issuance,1997-05-04,1997,5,4
3636,21,monthly issuance,1994-05-22,1994,5,22
3637,53,monthly issuance,1995-10-28,1995,10,28
3638,52,issuance after transaction,1996-01-10,1996,1,10
3639,4,monthly issuance,1997-01-08,1997,1,8
3640,10,monthly issuance,1993-11-05,1993,11,5
3641,7,monthly issuance,1995-01-09,1995,1,9
3643,1,monthly issuance,1994-12-22,1994,12,22
3644,38,monthly issuance,1993-04-13,1993,4,13
3645,36,monthly issuance,1996-06-18,1996,6,18
3646,63,weekly issuance,1995-10-20,1995,10,20
3647,77,monthly issuance,1996-06-17,1996,6,17
3648,61,monthly issuance,1996-05-06,1996,5,6
3649,54,monthly issuance,1993-05-14,1993,5,14
3650,8,monthly issuance,1994-06-05,1994,6,5
3651,23,monthly issuance,1993-02-27,1993,2,27
3652,36,monthly issuance,1997-03-02,1997,3,2
3653,31,monthly issuance,1994-05-03,1994,5,3
3654,47,monthly issuance,1993-07-13,1993,7,13
3655,1,monthly issuance,1995-12-24,1995,12,24
3656,53,monthly issuance,1993-08-06,1993,8,6
3657,62,monthly issuance,1997-09-19,1997,9,19
3658,24,monthly issuance,1997-03-25,1997,3,25
3659,54,monthly issuance,1997-02-01,1997,2,1
3660,74,monthly issuance,1993-11-14,1993,11,14
3661,50,monthly issuance,1996-01-11,1996,1,11
3662,4,monthly issuance,1997-05-26,1997,5,26
3663,67,monthly issuance,1994-11-06,1994,11,6
3664,1,monthly issuance,1996-04-28,1996,4,28
3665,28,monthly issuance,1997-06-28,1997,6,28
3667,55,monthly issuance,1994-01-26,1994,1,26
3668,1,monthly issuance,1996-06-15,1996,6,15
3669,76,monthly issuance,1993-12-22,1993,12,22
3670,27,monthly issuance,1993-06-04,1993,6,4
3671,21,monthly issuance,1997-09-17,1997,9,17
3672,26,monthly issuance,1996-03-19,1996,3,19
3673,30,monthly issuance,1996-01-12,1996,1,12
3674,38,monthly issuance,1993-03-12,1993,3,12
3675,64,monthly issuance,1993-03-20,1993,3,20
3676,58,monthly issuance,1996-06-08,1996,6,8
3677,1,monthly issuance,1995-10-04,1995,10,4
3678,1,monthly issuance,1993-03-24,1993,3,24
3679,64,monthly issuance,1995-08-15,1995,8,15
3680,27,monthly issuance,1996-02-16,1996,2,16
3681,70,monthly issuance,1997-01-25,1997,1,25
3682,70,monthly issuance,1993-06-07,1993,6,7
3683,33,monthly issuance,1993-08-13,1993,8,13
3684,23,monthly issuance,1994-03-04,1994,3,4
3686,77,monthly issuance,1997-08-03,1997,8,3
3687,71,monthly issuance,1993-11-06,1993,11,6
3688,70,monthly issuance,1993-11-10,1993,11,10
3689,8,monthly issuance,1995-11-29,1995,11,29
3690,67,issuance after transaction,1996-10-18,1996,10,18
3691,50,monthly issuance,1993-02-19,1993,2,19
3692,70,monthly issuance,1997-04-21,1997,4,21
3693,61,monthly issuance,1993-01-29,1993,1,29
3694,70,monthly issuance,1996-07-06,1996,7,6
3695,30,monthly issuance,1997-04-02,1997,4,2
3696,1,monthly issuance,1996-06-22,1996,6,22
3697,45,monthly issuance,1993-04-29,1993,4,29
3698,1,monthly issuance,1996-03-03,1996,3,3
3699,50,monthly issuance,1993-08-05,1993,8,5
3700,1,monthly issuance,1997-06-03,1997,6,3
3701,76,monthly issuance,1993-10-06,1993,10,6
3702,53,monthly issuance,1995-04-13,1995,4,13
3703,74,monthly issuance,1997-06-18,1997,6,18
3704,75,monthly issuance,1993-01-24,1993,1,24
3705,20,monthly issuance,1997-10-24,1997,10,24
3706,8,monthly issuance,1996-04-04,1996,4,4
3708,64,monthly issuance,1996-11-24,1996,11,24
3709,74,monthly issuance,1996-03-05,1996,3,5
3710,1,monthly issuance,1995-02-25,1995,2,25
3711,3,monthly issuance,1997-05-08,1997,5,8
3712,3,monthly issuance,1994-09-13,1994,9,13
3713,14,weekly issuance,1993-06-08,1993,6,8
3714,2,weekly issuance,1994-04-21,1994,4,21
3715,74,monthly issuance,1997-11-27,1997,11,27
3716,1,monthly issuance,1997-04-14,1997,4,14
3717,56,monthly issuance,1994-05-20,1994,5,20
3718,63,monthly issuance,1994-04-16,1994,4,16
3719,37,monthly issuance,1997-06-19,1997,6,19
3720,36,monthly issuance,1993-07-30,1993,7,30
3721,22,monthly issuance,1996-02-21,1996,2,21
3722,76,monthly issuance,1997-12-07,1997,12,7
3723,2,monthly issuance,1996-06-14,1996,6,14
3724,16,monthly issuance,1997-08-06,1997,8,6
3725,33,monthly issuance,1995-06-11,1995,6,11
3726,54,monthly issuance,1996-07-14,1996,7,14
3727,66,monthly issuance,1996-01-19,1996,1,19
3728,10,monthly issuance,1994-08-18,1994,8,18
3729,31,monthly issuance,1995-04-14,1995,4,14
3730,17,monthly issuance,1994-09-08,1994,9,8
3731,70,monthly issuance,1996-05-20,1996,5,20
3732,21,monthly issuance,1997-05-25,1997,5,25
3733,33,monthly issuance,1996-07-22,1996,7,22
3734,43,monthly issuance,1993-03-08,1993,3,8
3735,1,monthly issuance,1995-04-27,1995,4,27
3736,54,monthly issuance,1996-05-08,1996,5,8
3737,34,monthly issuance,1995-03-01,1995,3,1
3738,51,monthly issuance,1993-08-01,1993,8,1
3739,1,monthly issuance,1997-03-25,1997,3,25
3741,65,monthly issuance,1996-08-18,1996,8,18
3742,59,monthly issuance,1997-05-11,1997,5,11
3743,1,monthly issuance,1996-03-22,1996,3,22
3745,5,monthly issuance,1993-08-04,1993,8,4
3746,70,monthly issuance,1996-06-04,1996,6,4
3747,1,monthly issuance,1994-05-01,1994,5,1
3748,1,monthly issuance,1993-07-10,1993,7,10
3749,68,monthly issuance,1996-08-10,1996,8,10
3750,77,monthly issuance,1995-03-18,1995,3,18
3751,9,monthly issuance,1993-09-15,1993,9,15
3752,1,monthly issuance,1994-11-25,1994,11,25
3753,28,monthly issuance,1995-02-24,1995,2,24
3754,37,weekly issuance,1996-02-19,1996,2,19
3755,64,monthly issuance,1996-01-20,1996,1,20
3756,39,weekly issuance,1994-10-17,1994,10,17
3757,64,monthly issuance,1997-09-24,1997,9,24
3758,38,monthly issuance,1995-09-19,1995,9,19
3759,1,monthly issuance,1993-12-29,1993,12,29
3760,44,monthly issuance,1993-01-13,1993,1,13
3763,55,monthly issuance,1995-08-23,1995,8,23
3764,69,monthly issuance,1995-11-05,1995,11,5
3765,32,monthly issuance,1996-11-14,1996,11,14
3766,29,issuance after transaction,1996-10-18,1996,10,18
3767,1,monthly issuance,1995-11-15,1995,11,15
3768,52,monthly issuance,1997-06-06,1997,6,6
3769,3,monthly issuance,1996-05-14,1996,5,14
3770,23,monthly issuance,1995-09-20,1995,9,20
3771,22,monthly issuance,1993-06-11,1993,6,11
3772,7,monthly issuance,1995-11-20,1995,11,20
3773,10,monthly issuance,1997-05-04,1997,5,4
3774,72,monthly issuance,1996-08-30,1996,8,30
3775,19,monthly issuance,1993-06-27,1993,6,27
3776,1,monthly issuance,1996-10-16,1996,10,16
3777,70,monthly issuance,1995-01-19,1995,1,19
3778,52,monthly issuance,1993-07-04,1993,7,4
3779,74,monthly issuance,1995-07-08,1995,7,8
3780,44,monthly issuance,1995-11-25,1995,11,25
3781,31,monthly issuance,1993-03-26,1993,3,26
3782,9,weekly issuance,1997-03-17,1997,3,17
3783,40,monthly issuance,1995-11-29,1995,11,29
3784,25,monthly issuance,1996-01-22,1996,1,22
3785,10,monthly issuance,1993-03-24,1993,3,24
3786,21,monthly issuance,1993-06-22,1993,6,22
3787,70,monthly issuance,1993-02-19,1993,2,19
3788,70,monthly issuance,1993-04-10,1993,4,10
3789,6,monthly issuance,1996-08-18,1996,8,18
3790,1,weekly issuance,1997-05-13,1997,5,13
3791,1,weekly issuance,1996-05-03,1996,5,3
3792,10,monthly issuance,1993-08-11,1993,8,11
3793,5,monthly issuance,1996-06-28,1996,6,28
3794,20,monthly issuance,1997-02-03,1997,2,3
3795,36,monthly issuance,1996-03-18,1996,3,18
3796,53,monthly issuance,1993-05-25,1993,5,25
3797,64,monthly issuance,1994-09-03,1994,9,3
3798,15,monthly issuance,1997-08-27,1997,8,27
3799,74,monthly issuance,1996-11-29,1996,11,29
3800,30,monthly issuance,1996-09-16,1996,9,16
3801,1,monthly issuance,1996-06-20,1996,6,20
3802,44,monthly issuance,1996-04-18,1996,4,18
3803,61,monthly issuance,1996-01-26,1996,1,26
3804,7,monthly issuance,1994-04-07,1994,4,7
3805,9,monthly issuance,1994-07-02,1994,7,2
3806,36,monthly issuance,1996-04-18,1996,4,18
3807,53,monthly issuance,1995-09-05,1995,9,5
3808,38,monthly issuance,1993-08-11,1993,8,11
3809,1,monthly issuance,1996-11-21,1996,11,21
3810,43,monthly issuance,1995-06-22,1995,6,22
3811,1,monthly issuance,1996-10-26,1996,10,26
3812,72,monthly issuance,1995-01-16,1995,1,16
3813,1,monthly issuance,1997-10-09,1997,10,9
3814,74,monthly issuance,1995-12-27,1995,12,27
3815,1,monthly issuance,1996-03-24,1996,3,24
3816,25,monthly issuance,1996-04-21,1996,4,21
3817,70,monthly issuance,1995-02-10,1995,2,10
3818,74,monthly issuance,1993-01-01,1993,1,1
3819,69,monthly issuance,1996-11-11,1996,11,11
3820,1,monthly issuance,1993-11-14,1993,11,14
3821,18,monthly issuance,1996-04-18,1996,4,18
3822,8,monthly issuance,1993-09-22,1993,9,22
3823,74,monthly issuance,1995-04-19,1995,4,19
3824,41,monthly issuance,1994-03-20,1994,3,20
3825,7,monthly issuance,1993-12-14,1993,12,14
3826,34,monthly issuance,1995-03-05,1995,3,5
3827,1,monthly issuance,1994-10-04,1994,10,4
3828,44,monthly issuance,1997-08-28,1997,8,28
3830,56,monthly issuance,1997-04-20,1997,4,20
3832,45,monthly issuance,1996-01-22,1996,1,22
3833,77,monthly issuance,1997-07-13,1997,7,13
3834,54,monthly issuance,1993-01-19,1993,1,19
3835,50,monthly issuance,1993-03-16,1993,3,16
3836,68,monthly issuance,1997-12-09,1997,12,9
3837,48,issuance after transaction,1993-08-26,1993,8,26
3838,3,monthly issuance,1994-05-02,1994,5,2
3839,1,monthly issuance,1995-02-21,1995,2,21
3840,76,monthly issuance,1994-02-19,1994,2,19
3841,8,monthly issuance,1995-01-22,1995,1,22
3842,1,monthly issuance,1997-03-12,1997,3,12
3843,62,monthly issuance,1996-10-02,1996,10,2
3844,67,monthly issuance,1993-05-23,1993,5,23
3845,48,monthly issuance,1995-05-14,1995,5,14
3846,61,monthly issuance,1997-04-27,1997,4,27
3847,33,monthly issuance,1995-06-13,1995,6,13
3848,20,monthly issuance,1996-07-10,1996,7,10
3849,75,monthly issuance,1994-10-21,1994,10,21
3850,8,monthly issuance,1993-08-09,1993,8,9
3851,1,monthly issuance,1997-02-27,1997,2,27
3852,20,monthly issuance,1997-09-14,1997,9,14
3854,8,monthly issuance,1996-04-18,1996,4,18
3855,33,monthly issuance,1995-09-04,1995,9,4
3856,45,monthly issuance,1996-12-03,1996,12,3
3857,54,monthly issuance,1997-10-22,1997,10,22
3858,2,monthly issuance,1995-12-14,1995,12,14
3859,53,monthly issuance,1996-04-23,1996,4,23
3860,4,monthly issuance,1994-10-11,1994,10,11
3861,2,monthly issuance,1997-01-30,1997,1,30
3862,1,monthly issuance,1996-11-23,1996,11,23
3863,15,monthly issuance,1993-09-14,1993,9,14
3864,33,monthly issuance,1996-07-01,1996,7,1
3865,50,monthly issuance,1995-02-09,1995,2,9
3866,60,monthly issuance,1995-09-05,1995,9,5
3867,1,monthly issuance,1997-07-19,1997,7,19
3868,43,monthly issuance,1993-08-21,1993,8,21
3869,72,monthly issuance,1994-09-13,1994,9,13
3870,38,monthly issuance,1997-01-08,1997,1,8
3871,26,monthly issuance,1993-01-08,1993,1,8
3872,25,monthly issuance,1997-05-21,1997,5,21
3874,51,monthly issuance,1995-06-02,1995,6,2
3875,44,monthly issuance,1997-10-18,1997,10,18
3876,69,monthly issuance,1994-02-13,1994,2,13
3877,59,monthly issuance,1996-10-22,1996,10,22
3878,23,monthly issuance,1994-10-07,1994,10,7
3880,3,monthly issuance,1996-07-28,1996,7,28
3881,21,monthly issuance,1996-03-04,1996,3,4
3882,10,monthly issuance,1993-07-09,1993,7,9
3883,72,monthly issuance,1993-03-15,1993,3,15
3884,1,monthly issuance,1996-11-14,1996,11,14
3885,51,monthly issuance,1997-04-01,1997,4,1
3886,1,monthly issuance,1994-02-20,1994,2,20
3887,62,monthly issuance,1996-05-08,1996,5,8
3888,39,monthly issuance,1993-05-27,1993,5,27
3889,16,monthly issuance,1997-07-03,1997,7,3
3890,50,monthly issuance,1996-02-10,1996,2,10
3891,1,monthly issuance,1993-08-18,1993,8,18
3892,43,monthly issuance,1993-10-25,1993,10,25
3893,42,monthly issuance,1996-12-13,1996,12,13
3894,52,monthly issuance,1996-09-25,1996,9,25
3895,27,monthly issuance,1995-07-14,1995,7,14
3896,45,monthly issuance,1995-08-17,1995,8,17
3897,13,monthly issuance,1997-04-16,1997,4,16
3898,70,monthly issuance,1994-02-07,1994,2,7
3899,22,monthly issuance,1996-06-25,1996,6,25
3901,12,monthly issuance,1997-08-30,1997,8,30
3902,1,monthly issuance,1995-08-08,1995,8,8
3903,58,monthly issuance,1994-12-19,1994,12,19
3904,18,monthly issuance,1996-10-05,1996,10,5
3905,54,issuance after transaction,1997-05-28,1997,5,28
3906,52,monthly issuance,1997-07-08,1997,7,8
3907,37,monthly issuance,1996-04-18,1996,4,18
3908,13,monthly issuance,1997-01-16,1997,1,16
3909,1,monthly issuance,1993-01-14,1993,1,14
3910,10,monthly issuance,1997-01-19,1997,1,19
3911,32,monthly issuance,1997-12-16,1997,12,16
3912,2,monthly issuance,1994-05-04,1994,5,4
3913,23,monthly issuance,1996-10-04,1996,10,4
3914,33,monthly issuance,1995-09-05,1995,9,5
3915,65,monthly issuance,1993-04-02,1993,4,2
3916,8,monthly issuance,1997-09-28,1997,9,28
3917,1,monthly issuance,1996-03-30,1996,3,30
3918,53,monthly issuance,1993-12-09,1993,12,9
3919,34,monthly issuance,1997-10-18,1997,10,18
3920,74,monthly issuance,1993-09-01,1993,9,1
3921,18,monthly issuance,1994-07-17,1994,7,17
3922,68,monthly issuance,1997-10-22,1997,10,22
3923,52,monthly issuance,1993-03-30,1993,3,30
3924,70,monthly issuance,1996-02-24,1996,2,24
3925,1,monthly issuance,1995-09-05,1995,9,5
3926,72,monthly issuance,1994-09-11,1994,9,11
3927,56,monthly issuance,1993-10-22,1993,10,22
3928,24,monthly issuance,1996-05-08,1996,5,8
3930,37,monthly issuance,1995-04-25,1995,4,25
3931,28,monthly issuance,1996-02-05,1996,2,5
3932,74,monthly issuance,1996-07-25,1996,7,25
3933,61,monthly issuance,1996-02-11,1996,2,11
3934,6,monthly issuance,1997-12-23,1997,12,23
3935,23,monthly issuance,1993-03-08,1993,3,8
3936,39,monthly issuance,1995-05-04,1995,5,4
3937,76,monthly issuance,1996-01-10,1996,1,10
3938,57,monthly issuance,1993-11-17,1993,11,17
3939,70,monthly issuance,1993-07-08,1993,7,8
3940,35,weekly issuance,1995-05-07,1995,5,7
3941,7,monthly issuance,1996-12-26,1996,12,26
3942,27,weekly issuance,1996-05-10,1996,5,10
3943,71,monthly issuance,1996-03-06,1996,3,6
3944,22,monthly issuance,1995-10-08,1995,10,8
3945,50,monthly issuance,1995-11-07,1995,11,7
3946,70,monthly issuance,1996-07-16,1996,7,16
3947,76,monthly issuance,1996-01-23,1996,1,23
3948,1,monthly issuance,1993-11-09,1993,11,9
3949,54,monthly issuance,1996-01-11,1996,1,11
3950,48,monthly issuance,1997-09-01,1997,9,1
3951,22,monthly issuance,1997-06-02,1997,6,2
3952,26,monthly issuance,1996-03-08,1996,3,8
3953,1,monthly issuance,1997-06-16,1997,6,16
3954,22,monthly issuance,1993-06-25,1993,6,25
3955,64,monthly issuance,1993-07-14,1993,7,14
3956,6,monthly issuance,1996-10-28,1996,10,28
3957,33,weekly issuance,1996-06-13,1996,6,13
3958,59,monthly issuance,1997-12-28,1997,12,28
3959,1,weekly issuance,1997-02-15,1997,2,15
3960,64,monthly issuance,1993-02-06,1993,2,6
3961,52,monthly issuance,1997-01-24,1997,1,24
3962,54,monthly issuance,1996-12-13,1996,12,13
3963,9,monthly issuance,1997-10-27,1997,10,27
3964,25,monthly issuance,1997-01-25,1997,1,25
3965,31,monthly issuance,1993-05-04,1993,5,4
3966,42,monthly issuance,1996-01-09,1996,1,9
3967,54,monthly issuance,1996-09-22,1996,9,22
3968,36,monthly issuance,1996-01-01,1996,1,1
3969,39,monthly issuance,1993-06-20,1993,6,20
3970,24,monthly issuance,1995-11-28,1995,11,28
3971,75,monthly issuance,1997-03-13,1997,3,13
3972,51,monthly issuance,1993-10-11,1993,10,11
3973,20,monthly issuance,1995-11-27,1995,11,27
3974,55,monthly issuance,1996-03-08,1996,3,8
3975,20,monthly issuance,1994-10-02,1994,10,2
3976,74,monthly issuance,1996-04-15,1996,4,15
3977,7,monthly issuance,1993-09-25,1993,9,25
3978,59,monthly issuance,1995-02-18,1995,2,18
3979,37,monthly issuance,1996-02-14,1996,2,14
3980,75,monthly issuance,1993-04-03,1993,4,3
3981,23,monthly issuance,1995-01-15,1995,1,15
3982,26,monthly issuance,1993-07-27,1993,7,27
3983,67,monthly issuance,1993-02-04,1993,2,4
3984,51,monthly issuance,1996-12-14,1996,12,14
3985,1,monthly issuance,1997-07-13,1997,7,13
3986,19,monthly issuance,1997-06-20,1997,6,20
3987,25,monthly issuance,1997-09-14,1997,9,14
3988,23,monthly issuance,1997-05-04,1997,5,4
3989,19,monthly issuance,1995-03-11,1995,3,11
3990,77,monthly issuance,1997-02-04,1997,2,4
3991,1,monthly issuance,1996-12-28,1996,12,28
3992,43,monthly issuance,1997-12-16,1997,12,16
3993,54,monthly issuance,1996-01-24,1996,1,24
3994,15,monthly issuance,1996-03-14,1996,3,14
3995,12,monthly issuance,1995-08-27,1995,8,27
3996,1,monthly issuance,1997-06-22,1997,6,22
3997,62,monthly issuance,1994-01-13,1994,1,13
3998,2,monthly issuance,1996-04-20,1996,4,20
3999,35,monthly issuance,1993-05-06,1993,5,6
4000,7,monthly issuance,1993-08-02,1993,8,2
4001,54,monthly issuance,1995-02-04,1995,2,4
4003,25,monthly issuance,1997-08-22,1997,8,22
4008,27,monthly issuance,1996-03-23,1996,3,23
4009,56,monthly issuance,1994-02-20,1994,2,20
4010,30,monthly issuance,1996-08-19,1996,8,19
4013,73,issuance after transaction,1993-10-08,1993,10,8
4014,56,issuance after transaction,1995-05-15,1995,5,15
4026,58,monthly issuance,1997-02-06,1997,2,6
4033,57,monthly issuance,1996-11-19,1996,11,19
4034,1,monthly issuance,1993-01-18,1993,1,18
4035,1,monthly issuance,1993-07-25,1993,7,25
4047,45,weekly issuance,1995-09-29,1995,9,29
4052,36,weekly issuance,1997-01-25,1997,1,25
4055,23,monthly issuance,1993-01-24,1993,1,24
4059,34,monthly issuance,1993-10-08,1993,10,8
4066,72,monthly issuance,1994-05-24,1994,5,24
4069,38,monthly issuance,1996-11-17,1996,11,17
4071,64,monthly issuance,1996-08-03,1996,8,3
4078,40,monthly issuance,1993-01-30,1993,1,30
4079,52,monthly issuance,1993-11-03,1993,11,3
4081,11,monthly issuance,1995-07-22,1995,7,22
4082,49,monthly issuance,1994-11-08,1994,11,8
4086,66,monthly issuance,1996-07-17,1996,7,17
4088,45,monthly issuance,1996-03-01,1996,3,1
4090,72,monthly issuance,1996-10-11,1996,10,11
4091,9,monthly issuance,1997-08-04,1997,8,4
4092,74,monthly issuance,1996-03-13,1996,3,13
4093,1,monthly issuance,1993-03-25,1993,3,25
4099,54,monthly issuance,1996-05-26,1996,5,26
4102,60,monthly issuance,1996-11-13,1996,11,13
4103,38,monthly issuance,1995-01-25,1995,1,25
4105,58,monthly issuance,1995-05-08,1995,5,8
4109,54,monthly issuance,1995-02-09,1995,2,9
4116,6,monthly issuance,1997-10-05,1997,10,5
4119,77,monthly issuance,1993-10-18,1993,10,18
4121,54,monthly issuance,1995-06-08,1995,6,8
4127,50,monthly issuance,1996-05-03,1996,5,3
4128,64,monthly issuance,1997-09-26,1997,9,26
4130,70,monthly issuance,1997-06-01,1997,6,1
4131,5,monthly issuance,1994-08-19,1994,8,19
4132,36,monthly issuance,1997-10-02,1997,10,2
4134,7,monthly issuance,1993-03-03,1993,3,3
4140,28,monthly issuance,1997-12-05,1997,12,5
4143,55,monthly issuance,1997-10-07,1997,10,7
4144,1,monthly issuance,1996-08-19,1996,8,19
4150,65,monthly issuance,1997-07-05,1997,7,5
4156,42,monthly issuance,1997-06-27,1997,6,27
4158,27,monthly issuance,1997-09-04,1997,9,4
4159,74,monthly issuance,1993-07-09,1993,7,9
4161,1,monthly issuance,1995-02-23,1995,2,23
4171,28,monthly issuance,1993-06-12,1993,6,12
4173,1,monthly issuance,1993-11-08,1993,11,8
4186,1,monthly issuance,1996-08-25,1996,8,25
4190,62,monthly issuance,1995-10-04,1995,10,4
4195,67,monthly issuance,1994-05-21,1994,5,21
4204,21,monthly issuance,1996-01-29,1996,1,29
4208,1,monthly issuance,1997-04-08,1997,4,8
4214,1,monthly issuance,1996-03-21,1996,3,21
4225,55,monthly issuance,1993-05-18,1993,5,18
4237,18,monthly issuance,1993-11-29,1993,11,29
4240,50,monthly issuance,1993-02-08,1993,2,8
4245,52,monthly issuance,1994-05-02,1994,5,2
4253,43,monthly issuance,1996-01-16,1996,1,16
4254,70,monthly issuance,1993-05-04,1993,5,4
4255,70,weekly issuance,1993-11-08,1993,11,8
4258,51,monthly issuance,1995-08-26,1995,8,26
4259,66,monthly issuance,1994-04-08,1994,4,8
4260,56,monthly issuance,1993-10-14,1993,10,14
4263,5,monthly issuance,1995-07-17,1995,7,17
4264,28,monthly issuance,1993-12-07,1993,12,7
4266,54,monthly issuance,1997-02-05,1997,2,5
4268,77,monthly issuance,1997-02-20,1997,2,20
4269,26,monthly issuance,1995-12-24,1995,12,24
4273,15,monthly issuance,1996-03-11,1996,3,11
4276,43,monthly issuance,1994-07-09,1994,7,9
4283,39,monthly issuance,1994-10-16,1994,10,16
4286,43,monthly issuance,1996-11-11,1996,11,11
4287,1,monthly issuance,1993-10-17,1993,10,17
4293,64,issuance after transaction,1996-02-04,1996,2,4
4296,63,monthly issuance,1993-01-28,1993,1,28
4301,1,monthly issuance,1997-06-26,1997,6,26
4309,74,weekly issuance,1997-06-25,1997,6,25
4318,33,weekly issuance,1993-04-13,1993,4,13
4320,61,monthly issuance,1996-07-23,1996,7,23
4321,47,monthly issuance,1993-04-18,1993,4,18
4328,72,monthly issuance,1994-06-17,1994,6,17
4329,1,monthly issuance,1994-02-17,1994,2,17
4330,47,monthly issuance,1995-07-05,1995,7,5
4332,74,monthly issuance,1997-12-23,1997,12,23
4336,2,monthly issuance,1997-07-08,1997,7,8
4337,29,monthly issuance,1993-11-16,1993,11,16
4342,74,monthly issuance,1996-04-29,1996,4,29
4343,31,monthly issuance,1993-11-22,1993,11,22
4346,25,monthly issuance,1996-03-15,1996,3,15
4347,1,monthly issuance,1993-03-27,1993,3,27
4349,74,monthly issuance,1996-09-16,1996,9,16
4350,63,monthly issuance,1993-04-04,1993,4,4
4352,2,monthly issuance,1993-07-05,1993,7,5
4354,38,monthly issuance,1997-01-08,1997,1,8
4355,31,monthly issuance,1993-02-21,1993,2,21
4356,47,monthly issuance,1994-01-26,1994,1,26
4358,5,monthly issuance,1997-02-12,1997,2,12
